(312,-0.015748083444656922)
(313,-0.016023194277823123)
(314,-0.01629755806725565)
(315,-0.016571163899560197)
(316,-0.016844000892191166)
(317,-0.017116058193885668)
(318,-0.01738732498509629)
(319,-0.01765779047842254)
(320,-0.017927443919041035)
(321,-0.018196274585134314)
(322,-0.018464271788318363)
(323,-0.018731424874068755)
(324,-0.018997723222145435)
(325,-0.019263156247016102)
(326,-0.019527713398278197)
(327,-0.01979138416107946)
(328,-0.020054158056537066)
(329,-0.020316024642155275)
(330,-0.020576973512241647)
(331,-0.020836994298321733)
(332,-0.021096076669552283)
(333,-0.021354210333132926)
(334,-0.021611385034716307)
(335,-0.02186759055881668)
(336,-0.02212281672921692)
(337,-0.022377053409373952)
(338,-0.02263029050282258)
(339,-0.022882517953577687)
(340,-0.023133725746534814)
(341,-0.023383903907869073)
(342,-0.023633042505432404)
(343,-0.02388113164914914)
(344,-0.024128161491409884)
(345,-0.024374122227463657)
(346,-0.024619004095808337)
(347,-0.024862797378579327)
(348,-0.02510549240193648)
(349,-0.025347079536449248)
(350,-0.025587549197480023)
(351,-0.02582689184556569)
(352,-0.026065097986797344)
(353,-0.026302158173198174)
(354,-0.0265380630030995)
(355,-0.026772803121514935)
(356,-0.027006369220512666)
(357,-0.027238752039585843)
(358,-0.027469942366021054)
(359,-0.027699931035264868)
(360,-0.02792870893128844)
(361,-0.028156266986950163)
(362,-0.02838259618435636)
(363,-0.028607687555219957)
(364,-0.0288315321812172)
(365,-0.02905412119434234)
(366,-0.02927544577726027)
(367,-0.029495497163657167)
(368,-0.029714266638589035)
(369,-0.029931745538828214)
(370,-0.030147925253207784)
(371,-0.030362797222963873)
(372,-0.030576352942075873)
(373,-0.030788583957604507)
(374,-0.030999481870027792)
(375,-0.03120903833357482)
(376,-0.031417245056557394)
(377,-0.031624093801699484)
(378,-0.03182957638646448)
(379,-0.03203368468338026)
(380,-0.03223641062036207)
(381,-0.03243774618103307)
(382,-0.032637683405042785)
(383,-0.03283621438838319)
(384,-0.03303333128370256)
(385,-0.03322902630061707)
(386,-0.03342329170602007)
(387,-0.03361611982438908)
(388,-0.03380750303809043)
(389,-0.033997433787681636)
(390,-0.03418590457221138)
(391,-0.034372907949517154)
(392,-0.03455843653652056)
(393,-0.034742483009520216)
(394,-0.03492504010448226)
(395,-0.035106100617328516)
(396,-0.03528565740422216)
(397,-0.03546370338185106)
(398,-0.03564023152770859)
(399,-0.035815234880372096)
(400,-0.035988706539778835)
(401,-0.036160639667499474)
(402,-0.036331027487009115)
(403,-0.036499863283955825)
(404,-0.03666714040642668)
(405,-0.03683285226521129)
(406,-0.03699699233406282)
(407,-0.037159554149956454)
(408,-0.037320531313345354)
(409,-0.03747991748841404)
(410,-0.03763770640332924)
(411,-0.037793891850488134)
(412,-0.03794846768676406)
(413,-0.03810142783374959)
(414,-0.03825276627799704)
(415,-0.038402477071256366)
(416,-0.03855055433071041)
(417,-0.03869699223920758)
(418,-0.03884178504549182)
(419,-0.03898492706443004)
(420,-0.03912641267723675)
(421,-0.03926623633169617)
(422,-0.039404392542381546)
(423,-0.039540875890871914)
(424,-0.03967568102596605)
(425,-0.039808802663893826)
(426,-0.03994023558852476)
(427,-0.04006997465157396)
(428,-0.04019801477280526)
(429,-0.040324350940231665)
(430,-0.04044897821031306)
(431,-0.04057189170815116)
(432,-0.0406930866276817)
(433,-0.040812558231863895)
(434,-0.04093030185286709)
(435,-0.041046312892254674)
(436,-0.041160586821165177)
(437,-0.041273119180490606)
(438,-0.04138390558105196)
(439,-0.041492941703771956)
(440,-0.04160022329984493)
(441,-0.04170574619090395)
(442,-0.041809506269185046)
(443,-0.0419114994976887)
(444,-0.042011721910338404)
(445,-0.04211016961213643)
(446,-0.04220683877931674)
(447,-0.04230172565949505)
(448,-0.04239482657181598)
(449,-0.04248613790709743)
(450,-0.042575656127972004)
(451,-0.042663377769025575)
(452,-0.042749299436933)
(453,-0.042833417810590906)
(454,-0.04291572964124759)
(455,-0.04299623175263004)
(456,-0.04307492104106802)
(457,-0.04315179447561529)
(458,-0.04322684909816787)
(459,-0.0433000820235794)
(460,-0.043371490439773584)
(461,-0.043441071607853696)
(462,-0.04350882286220917)
(463,-0.043574741610619236)
(464,-0.043638825334353634)
(465,-0.04370107158827036)
(466,-0.043761478000910486)
(467,-0.043820042274590035)
(468,-0.04387676218548887)
(469,-0.043931635583736646)
(470,-0.04398466039349582)
(471,-0.04403583461304165)
(472,-0.04408515631483926)
(473,-0.044132623645617736)
(474,-0.044178234826441225)
(475,-0.044221988152777066)
(476,-0.04426388199456096)
(477,-0.044303914796259135)
(478,-0.04434208507692755)
(479,-0.0443783914302681)
(480,-0.044412832524681825)
(481,-0.04444540710331914)
(482,-0.04447611398412707)
(483,-0.0445049520598935)
(484,-0.04453192029828841)
(485,-0.04455701774190214)
(486,-0.044580243508280624)
(487,-0.044601596789957655)
(488,-0.04462107685448413)
(489,-0.044638683044454314)
(490,-0.04465441477752907)
(491,-0.04466827154645611)
(492,-0.04468025291908722)
(493,-0.04469035853839251)
(494,-0.04469858812247164)
(495,-0.04470494146456205)
(496,-0.04470941843304414)
(497,-0.04471201897144355)
(498,-0.04471274309843029)
(499,-0.044711590907815006)
(500,-0.04470856256854212)
(501,-0.04470365832468006)
(502,-0.04469687849540842)
(503,-0.04468822347500215)
(504,-0.04467769373281273)
(505,-0.04466528981324636)
(506,-0.04465101233573912)
(507,-0.04463486199472914)
(508,-0.04461683955962578)
(509,-0.044596945874775834)
(510,-0.04457518185942666)
(511,-0.04455154850768642)
(512,-0.04452604688848122)
(513,-0.04449867814550937)
(514,-0.044469443497192555)
(515,-0.044438344236624086)
(516,-0.04440538173151412)
(517,-0.04437055742413195)
(518,-0.04433387283124526)
(519,-0.04429532954405645)
(520,-0.044254929228135925)
(521,-0.044212673623352496)
(522,-0.04416856454380074)
(523,-0.04412260387772543)
(524,-0.044074793587442984)
(525,-0.044025135709259984)
(526,-0.043973632353388685)
(527,-0.04392028570385962)
(528,-0.043865098018431255)
(529,-0.043808071628496655)
(530,-0.043749208938987254)
(531,-0.04368851242827367)
(532,-0.04362598464806358)
(533,-0.043561628223296664)
(534,-0.04349544585203665)
(535,-0.04342744030536041)
(536,-0.04335761442724415)
(537,-0.043285971134446696)
(538,-0.04321251341638985)
(539,-0.04313724433503587)
(540,-0.043060167024762064)
(541,-0.042981284692232426)
(542,-0.04290060061626648)
(543,-0.042818118147705156)
(544,-0.04273384070927386)
(545,-0.042647771795442616)
(546,-0.042559914972283404)
(547,-0.04247027387732458)
(548,-0.04237885221940247)
(549,-0.042285653778510145)
(550,-0.0421906824056433)
(551,-0.042093942022643334)
(552,-0.04199543662203762)
(553,-0.041895170266876905)
(554,-0.04179314709056993)
(555,-0.04168937129671523)
(556,-0.04158384715893015)
(557,-0.04147657902067702)
(558,-0.041367571295086634)
(559,-0.041256828464778836)
(560,-0.04114435508168042)
(561,-0.04103015576684023)
(562,-0.040914235210241505)
(563,-0.04079659817061147)
(564,-0.04067724947522822)
(565,-0.04055619401972478)
(566,-0.04043343676789058)
(567,-0.04030898275147008)
(568,-0.040182837069958746)
(569,-0.04005500489039632)
(570,-0.03992549144715739)
(571,-0.03979430204173927)
(572,-0.03966144204254722)
(573,-0.03952691688467699)
(574,-0.03939073206969467)
(575,-0.039252893165413985)
(576,-0.039113405805670826)
(577,-0.03897227569009525)
(578,-0.038829508583880804)
(579,-0.03868511031755124)
(580,-0.038539086786724644)
(581,-0.038391443951874986)
(582,-0.03824218783809102)
(583,-0.03809132453483267)
(584,-0.037938860195684834)
(585,-0.03778480103810864)
(586,-0.03762915334319013)
(587,-0.03747192345538642)
(588,-0.037313117782269374)
(589,-0.037152742794266704)
(590,-0.0369908050244006)
(591,-0.036827311068023866)
(592,-0.03666226758255356)
(593,-0.03649568128720217)
(594,-0.036327558962706334)
(595,-0.036157907451053115)
(596,-0.0359867336552038)
(597,-0.03581404453881532)
(598,-0.035639847125959224)
(599,-0.03546414850083825)
(600,-0.035286955807500506)
(601,-0.03510827624955129)
(602,-0.034928117089862494)
(603,-0.03474648565027968)
(604,-0.034563389311326805)
(605,-0.034378835511908616)
(606,-0.03419283174901071)
(607,-0.03400538557739726)
(608,-0.03381650460930651)
(609,-0.033626196514143926)
(610,-0.033434469018173076)
(611,-0.03324132990420427)
(612,-0.033046787011280936)
(613,-0.03285084823436379)
(614,-0.03265352152401271)
(615,-0.0324548148860665)
(616,-0.03225473638132035)
(617,-0.03205329412520118)
(618,-0.0318504962874408)
(619,-0.031646351091746905)
(620,-0.03144086681547192)
(621,-0.031234051789279692)
(622,-0.031025914396810128)
(623,-0.030816463074341653)
(624,-0.030605706310451626)
(625,-0.03039365264567465)
(626,-0.030180310672158834)
(627,-0.02996568903332)
(628,-0.029749796423493843)
(629,-0.029532641587586082)
(630,-0.029314233320720594)
(631,-0.02909458046788556)
(632,-0.028873691923577614)
(633,-0.02865157663144406)
(634,-0.02842824358392309)
(635,-0.02820370182188211)
(636,-0.02797796043425411)
(637,-0.027751028557672155)
(638,-0.027522915376101947)
(639,-0.02729363012047254)
(640,-0.027063182068305183)
(641,-0.026831580543340304)
(642,-0.02659883491516267)
(643,-0.026364954598824722)
(644,-0.026129949054468114)
(645,-0.025893827786943453)
(646,-0.025656600345428278)
(647,-0.025418276323043276)
(648,-0.025178865356466747)
(649,-0.024938377125547355)
(650,-0.024696821352915167)
(651,-0.02445420780359098)
(652,-0.02421054628459399)
(653,-0.02396584664454778)
(654,-0.023720118773284667)
(655,-0.023473372601448425)
(656,-0.02322561810009537)
(657,-0.02297686528029386)
(658,-0.022727124192722208)
(659,-0.022476404927265024)
(660,-0.02222471761260801)
(661,-0.021972072415831215)
(662,-0.021718479542000763)
(663,-0.021463949233759095)
(664,-0.021208491770913714)
(665,-0.02095211747002446)
(666,-0.02069483668398933)
(667,-0.020436659801628874)
(668,-0.020177597247269138)
(669,-0.01991765948032325)
(670,-0.01965685699487158)
(671,-0.019395200319240555)
(672,-0.019132700015580095)
(673,-0.018869366679439746)
(674,-0.01860521093934347)
(675,-0.01834024345636314)
(676,-0.01807447492369075)
(677,-0.01780791606620935)
(678,-0.017540577640062754)
(679,-0.017272470432223987)
(680,-0.01700360526006253)
(681,-0.01673399297091036)
(682,-0.016463644441626818)
(683,-0.016192570578162313)
(684,-0.015920782315120858)
(685,-0.015648290615321508)
(686,-0.015375106469358675)
(687,-0.015101240895161336)
(688,-0.014826704937551186)
(689,-0.01455150966779972)
(690,-0.014275666183184283)
(691,-0.013999185606543082)
(692,-0.013722079085829217)
(693,-0.013444357793663706)
(694,-0.013166032926887549)
(695,-0.012887115706112836)
(696,-0.012607617375272934)
(697,-0.012327549201171741)
(698,-0.01204692247303206)
(699,-0.011765748502043085)
(700,-0.01148403862090703)
(701,-0.011201804183384907)
(702,-0.010919056563841503)
(703,-0.010635807156789518)
(704,-0.010352067376432942)
(705,-0.010067848656209648)
(706,-0.009783162448333245)
(707,-0.009498020223334184)
(708,-0.009212433469600165)
(709,-0.008926413692915835)
(710,-0.008639972416001817)
(711,-0.008353121178053079)
(712,-0.008065871534276655)
(713,-0.007778235055428753)
(714,-0.007490223327351259)
(715,-0.0072018479505076465)
(716,-0.006913120539518332)
(717,-0.006624052722695474)
(718,-0.006334656141577246)
(719,-0.0060449424504616)
(720,-0.005754923315939535)
(721,-0.0054646104164279)
(722,-0.005174015441701729)
(723,-0.004883150092426154)
(724,-0.004592026079687894)
(725,-0.004300655124526349)
(726,-0.004009048957464309)
(727,-0.003717219318038308)
(728,-0.0034251779543286376)
(729,-0.00313293662248903)
(730,-0.0028405070862760435)
(731,-0.0025479011165781594)
(732,-0.002255130490944614)
(733,-0.0019622069931139827)
(734,-0.0016691424125425337)
(735,-0.0013759485439323743)
(736,-0.0010826371867594042)
(737,-7.892201448010975E-4)
(738,-4.957092256641319E-4)
(739,-2.0211624031188212E-4)
(740,9.15469974082008E-5)
(741,3.8526867123730714E-4)
(742,6.79036962978064E-4)
(743,9.72840052967389E-4)
(744,0.0012666661205493843)
(745,0.0015605033445482512)
(746,0.0018543399037412066)
(747,0.0021481639773313827)
(748,0.002441963745420691)
(749,0.002735727389482631)
(750,0.003029443092835025)
(751,0.003323099041112662)
(752,0.003616683422739827)
(753,0.003910184429402704)
(754,0.004203590256521627)
(755,0.004496889103723161)
(756,0.004790069175312)
(757,0.0050831186807426595)
(758,0.005376025835090937)
(759,0.005668778859525137)
(760,0.005961365981777031)
(761,0.006253775436612535)
(762,0.006545995466302085)
(763,0.006838014321090702)
(764,0.007129820259667706)
(765,0.007421401549636088)
(766,0.007712746467981493)
(767,0.008003843301540824)
(768,0.008294680347470414)
(769,0.00858524591371379)
(770,0.008875528319468966)
(771,0.009165515895655275)
(772,0.009455196985379721)
(773,0.009744559944402814)
(774,0.010033593141603885)
(775,0.010322284959445857)
(776,0.010610623794439457)
(777,0.01089859805760684)
(778,0.011186196174944625)
(779,0.011473406587886302)
(780,0.011760217753764013)
(781,0.012046618146269674)
(782,0.012332596255915422)
(783,0.012618140590493378)
(784,0.012903239675534693)
(785,0.013187882054767869)
(786,0.013472056290576337)
(787,0.013755750964455268)
(788,0.014038954677467597)
(789,0.014321656050699254)
(790,0.01460384372571357)
(791,0.014885506365004852)
(792,0.015166632652451092)
(793,0.015447211293765818)
(794,0.015727231016949037)
(795,0.016006680572737287)
(796,0.016285548735052738)
(797,0.016563824301451372)
(798,0.016841496093570187)
(799,0.01711855295757341)
(800,0.01739498376459775)
(801,0.017670777411196572)
(802,0.017945922819783106)
(803,0.018220408939072546)
(804,0.018494224744523117)
(805,0.018767359238776034)
(806,0.01903980145209437)
(807,0.019311540442800788)
(808,0.019582565297714145)
(809,0.019852865132584933)
(810,0.020122429092529547)
(811,0.02039124635246336)
(812,0.020659306117532583)
(813,0.020926597623544922)
(814,0.02119311013739896)
(815,0.0214588329575123)
(816,0.021723755414248414)
(817,0.021987866870342217)
(818,0.022251156721324314)
(819,0.022513614395943928)
(820,0.022775229356590466)
(821,0.023035991099713746)
(822,0.02329588915624282)
(823,0.023554913092003433)
(824,0.02381305250813403)
(825,0.024070297041500367)
(826,0.02432663636510866)
(827,0.02458206018851728)
(828,0.024836558258246964)
(829,0.025090120358189524)
(830,0.02534273631001507)
(831,0.02559439597357768)
(832,0.025845089247319535)
(833,0.0260948060686735)
(834,0.026343536414464117)
(835,0.026591270301307028)
(836,0.026837997786006765)
(837,0.02708370896595293)
(838,0.02732839397951474)
(839,0.027572043006433906)
(840,0.027814646268215854)
(841,0.028056194028519246)
(842,0.028296676593543808)
(843,0.02853608431241644)
(844,0.028774407577575593)
(845,0.0290116368251539)
(846,0.02924776253535904)
(847,0.029482775232852823)
(848,0.0297166654871285)
(849,0.029949423912886235)
(850,0.03018104117040677)
(851,0.030411507965923255)
(852,0.03064081505199122)
(853,0.03086895322785668)
(854,0.031095913339822357)
(855,0.03132168628161201)
(856,0.03154626299473285)
(857,0.03176963446883602)
(858,0.03199179174207514)
(859,0.03221272590146295)
(860,0.03243242808322586)
(861,0.03265088947315666)
(862,0.03286810130696513)
(863,0.03308405487062669)
(864,0.033298741500729014)
(865,0.033512152584816594)
(866,0.033724279561733274)
(867,0.0339351139219627)
(868,0.034144647207966686)
(869,0.03435287101452154)
(870,0.03455977698905219)
(871,0.03476535683196428)
(872,0.034969602296974094)
(873,0.03517250519143632)
(874,0.03537405737666969)
(875,0.035574250768280434)
(876,0.035773077336483536)
(877,0.0359705291064218)
(878,0.03616659815848275)
(879,0.03636127662861321)
(880,0.03655455670863176)
(881,0.03674643064653887)
(882,0.03693689074682479)
(883,0.03712592937077519)
(884,0.037313538936774505)
(885,0.03749971192060697)
(886,0.03768444085575535)
(887,0.03786771833369737)
(888,0.038049537004199815)
(889,0.03822988957561025)
(890,0.03840876881514643)
(891,0.03858616754918331)
(892,0.03876207866353767)
(893,0.038936495103750406)
(894,0.039109409875366374)
(895,0.03928081604421183)
(896,0.039450706736669464)
(897,0.039619075139950964)
(898,0.039785914502367195)
(899,0.03995121813359586)
(900,0.04011497940494675)
(901,0.040277191749624484)
(902,0.040437848662988767)
(903,0.04059694370281216)
(904,0.04075447048953536)
(905,0.04091042270651991)
(906,0.04106479410029843)
(907,0.041217578480822324)
(908,0.041368769721706874)
(909,0.04151836176047385)
(910,0.04166634859879149)
(911,0.04181272430271197)
(912,0.041957483002906235)
(913,0.04210061889489626)
(914,0.042242126239284715)
(915,0.04238199936198198)
(916,0.04252023265443062)
(917,0.04265682057382711)
(918,0.04279175764334103)
(919,0.04292503845233158)
(920,0.04305665765656139)
(921,0.04318660997840772)
(922,0.04331489020707099)
(923,0.04344149319878059)
(924,0.04356641387699802)
(925,0.04368964723261736)
(926,0.04381118832416297)
(927,0.04393103227798453)
(928,0.044049174288449386)
(929,0.044165609618132054)
(930,0.04428033359800112)
(931,0.04439334162760331)
(932,0.04450462917524485)
(933,0.04461419177817004)
(934,0.0447220250427371)
(935,0.04482812464459121)
(936,0.04493248632883481)
(937,0.04503510591019504)
(938,0.04513597927318851)
(939,0.04523510237228315)
(940,0.04533247123205731)
(941,0.04542808194735608)
(942,0.04552193068344473)
(943,0.04561401367615936)
(944,0.045704327232054746)
(945,0.045792867728549284)
(946,0.045879631614067155)
(947,0.04596461540817763)
(948,0.046047815701731505)
(949,0.0461292291569947)
(950,0.04620885250777899)
(951,0.04628668255956984)
(952,0.04636271618965143)
(953,0.04643695034722875)
(954,0.04650938205354683)
(955,0.04658000840200709)
(956,0.04664882655828081)
(957,0.04671583376041965)
(958,0.04678102731896336)
(959,0.04684440461704449)
(960,0.04690596311049028)
(961,0.04696570032792156)
(962,0.04702361387084879)
(963,0.04707970141376517)
(964,0.0471339607042368)
(965,0.047186389562989955)
(966,0.04723698588399537)
(967,0.04728574763454969)
(968,0.047332672855353856)
(969,0.04737775966058869)
(970,0.047421006237987416)
(971,0.0474624108489053)
(972,0.047501971828386336)
(973,0.04753968758522698)
(974,0.04757555660203693)
(975,0.047609577435296944)
(976,0.04764174871541369)
(977,0.04767206914677169)
(978,0.047700537507782234)
(979,0.047727152650929375)
(980,0.04775191350281295)
(981,0.04777481906418864)
(982,0.04779586841000502)
(983,0.047815060689437736)
(984,0.047832395125920586)
(985,0.04784787101717374)
(986,0.047861487735228934)
(987,0.04787324472645168)
(988,0.04788314151156053)
(989,0.047891177685643355)
(990,0.04789735291817066)
(991,0.047901666953005906)
(992,0.04790411960841285)
(993,0.04790471077705995)
(994,0.04790344042602174)
(995,0.04790030859677726)
(996,0.04789531540520553)
(997,0.04788846104157798)
(998,0.04787974577054797)
(999,0.047869169931137316)
(1000,0.047856733936719846)
(1001,0.04784243827500196)
(1002,0.04782628350800024)
(1003,0.04780827027201608)
(1004,0.04778839927760735)
(1005,0.04776667130955708)
(1006,0.047743087226839204)
(1007,0.04771764796258131)
(1008,0.04769035452402442)
(1009,0.047661207992479845)
(1010,0.047630209523283056)
(1011,0.04759736034574457)
(1012,0.04756266176309794)
(1013,0.04752611515244471)
(1014,0.04748772196469652)
(1015,0.04744748372451416)
(1016,0.04740540203024375)
(1017,0.047361478553849916)
(1018,0.047315715040846085)
(1019,0.047268113310221786)
(1020,0.04721867525436706)
(1021,0.04716740283899389)
(1022,0.04711429810305477)
(1023,0.04705936315865827)
(1024,0.04700260019098171)
(1025,0.04694401145818095)
(1026,0.04688359929129723)
(1027,0.046821366094161064)
(1028,0.04675731434329331)
(1029,0.04669144658780326)
(1030,0.046623765449283885)
(1031,0.04655427362170414)
(1032,0.04648297387129841)
